Plot,species,tag,dbh.in 2018,dbh.in 2023
POTRHD,POTR,2641,5.95,6.2
POTRHD,POTR,2641.1,2.1,
POTRHD,POTR,2642,7.3,7.7
POTRHD,POTR,2643,6.65,6.75
POTRHD,POTR,2643.1,1.85,
POTRHD,POTR,2644,7.8,8.2
POTRHD,POTR,2644.1,2.4,
POTRHD,POTR,2644.2,3.1,
POTRHD,POTR,2644.3,2.7,
POTRHD,POTR,2645,6.9,7.3
POTRHD,POTR,2645.1,2.6,
POTRHD,POTR,2646,3,
POTRHD,POTR,2647,8.5,8.9
POTRHD,POTR,2648,3.8,
POTRHD,POTR,2649,9.4,9.95
POTRHD,POTR,2650,5.1,5.25
POTRHD,POTR,2651,4.1,4.1
POTRHD,POTR,2652,5.6,5.75
POTRHD,POTR,2652.1,1.8,
POTRHD,POTR,2652.2,1.7,
POTRHD,POTR,2653,3.95,3.9
POTRHD,POTR,2654,2.7,
POTRHD,POTR,2654.1,2.6,
POTRHD,POTR,2655,8.2,8.3
POTRHD,POTR,2655.1,2,
POTRHD,POTR,2655.2,2.1,
POTRHD,POTR,2656,5.4,6
POTRHD,POTR,2657,3.65,3.7
POTRHD,POTR,2658,2.4,
POTRHD,POTR,2659,10.7,11.25
POTRHD,POTR,2660,6.3,6.5
POTRHD,POTR,2661,4.2,4.25
POTRHD,POTR,2662,4.4,4.55
POTRHD,POTR,2663,9.1,16.2
POTRHD,POTR,2664,2.9,3.15
POTRHD,POTR,2665,2.6,
POTRHD,POTR,2666,6.4,6.7
POTRHD,POTR,2667,7.5,7.8
POTRHD,POTR,2668,3.85,4
POTRHD,POTR,2669,2.8,MISSING
POTRHD,POTR,2670,2.1,
POTRHD,POTR,2670.1,1.9,
POTRHD,POTR,26052,2.2,
POTRHE,ABLA,2347,16.05,16.4
POTRHE,POTR,2348,15.05,15.65
POTRHE,POTR,2349,7.5,
POTRHE,POTR,2350,10.75,11
POTRHE,PIEN,2351,18.5,19.15
POTRHE,POTR,2352,1.85,2.1
POTRHE,ABLA,2353,14.9,15.3
POTRHE,ABLA,2354,11.7,12.3
POTRHE,PIEN,2355,24.2,25
POTRHE,ABLA,2356,11.7,CANNOT FIND
POTRHE,PIEN,2357,13.55,14.2
POTRHE,PIEN,2358,4.4,4.4
POTRHE,PIEN,2359,11.2,12.1
POTRHE,ABLA,2360,4,4.5
POTRHE,ABLA,2361,9.65,9.9
POTRHE,ABLA,2362,6.9,7
POTRHE,ABLA,2363,11.85,12
POTRHE,ABLA,2364,2.35,2.5
POTRHE,ABLA,2365,3,3.1
POTRHE,ABLA,2366,7.7,
POTRHE,ABLA,2367,10.5,10.2
POTRHE,POTR,2368,12.4,12.9
POTRHE,POTR,2368.1,6.8,
POTRHE,ABLA,2369,5.55,
POTRHE,ABLA,2370,3,3.2
POTRHE,ABLA,2371,11,
POTRHE,ABLA,2372,11.8,12
POTRHE,PIEN,2373,8.8,9.3
POTRHE,PIEN,2374,2.7,2.75
POTRHE,POTR,2375,13.55,13.8
POTRHE,ABLA,2376,10.75,11.2
POTRHE,ABLA,2377,7.15,7.6
POTRHE,POTR,2378,14.55,15.1
POTRHE,POTR,2378.1,8.3,
POTRHE,PIEN,2378.2,3.1,
POTRHE,PIEN,2379,6.5,13
POTRHE,PIEN,2379.1,2.1,
POTRHE,ABLA,2380,7.1,7.1
POTRHE,POTR,2380.1,6.2,
POTRHE,PIEN,2381,13.4,13.75
POTRHE,PIEN,2382,12.7,13.1
POTRHE,ABLA,2383,2.55,3.3
POTRHE,POTR,2384,12.75,12.8
POTRHE,ABLA,2385,3,3.1
POTRHE,PIEN,2386,15.2,15.5
POTRHE,POTR,2387,16.45,16.8
POTRHE,PIEN,2388,4.85,5
POTRHE,ABLA,2389,4.9,5.05
POTRHE,POTR,2390,4.7,
POTRHE,POTR,2390.1,2.9,
POTRHE,POTR,2391,4.45,4.5
POTRHE,POTR,2392,4.2,4.3
POTRHE,POTR,2393,8.85,9
POTRHE,POTR,2393.1,2.25,
POTRHE,POTR,2393.2,8.15,
POTRHE,PIEN,2394,10,10.8
POTRHE,ABLA,2395,16.75,17.3
POTRHE,POTR,2395.1,2.5,
POTRHE,PIEN,2396,4.4,4.6
POTRHE,POTR,2396.1,2.49,
POTRHE,POTR,2397,20.65,20.8
POTRHE,POTR,2398,9.35,9.55
POTRHE,ABLA,2399,11.7,
POTRHE,POTR,2399.1,2.6,
POTRHE,PIEN,2400,23.2,23.5
POTRHE,ABLA,2401,5.2,5.6
POTRHE,PIEN,2402,5.55,5.6
POTRHE,PIEN,2403,1.7,1.8
POTRHE,PIEN,2404,1.7,1.75
POTRHE,PIEN,2405,9.3,9.8
POTRHE,PIEN,2406,5.4,5.45
POTRHE,PIEN,2407,13.45,13.9
POTRHE,PIEN,2408,3.9,4.1
POTRHE,PIEN,2409,10.1,10.3
POTRHE,PIEN,2410,9.3,12.4
POTRHE,PIEN,2411,3.5,3.5
POTRHE,PIEN,2412,16.2,17
POTRHE,POTR,2412.2,27.6,
POTRHE,ABLA,2413,13,12.9
POTRHE,POTR,2414,12.4,12.8
POTRHE,ABLA,2415,4.2,4.2
POTRHE,PIEN,2416,5.6,5.7
POTRHE,ABLA,2417,6.35,6.12
POTRHE,PIEN,2418,16.1,16.5
POTRHE,PIEN,2419,12.1,12.2
POTRHE,PIEN,2420,6.5,6.8
POTRHE,POTR,2421,18.9,19.3
POTRHE,ABLA,2422,11,12.1
POTRHE,POTR,2423,8.7,8.9
POTRHE,ABLA,2424,3.25,3.3
POTRHE,PIEN,2425,6.65,6.9
POTRHE,PIEN,2426,5.05,5
POTRHE,PIEN,2427,11.5,12.1
POTRHE,PIEN,2428,3.35,3.4
POTRHE,PIEN,2429,13.9,14.3
POTRHE,PIEN,2430,16.85,17.4
POTRHE,POTR,2432,2.25,2.75
POTRHE,POTR,2433,2.2,2.6
POTRHE,POTR,2434,2.35,2.5
POTRHE,POTR,2435,2.3,2.4
POTRHE,ABLA,2436,1.85,2.1
POTRHE,POTR,2438,1.7,1.7
POTRHE,POTR,2439,12.1,12.9
POTRHE,POTR,2440,15.1,cannot find
POTRHE,POTR,2440.1,10.1,
POTRHE,POTR,2441,12.1,12.6
POTRHE,PIEN,2442,11.6,12.3
POTRHE,POTR,2431A,11.3,cannot find
POTRHE,POTR,2431B,20.6,
POTRHE,POTR,2437A,17.1,18
POTRHE,POTR,2437B,2.7,
POTRLB,PIPO,1,4.5,3.6
POTRLB,PIEN,2,9.5,4.4
POTRLB,PIPO,6,3.978873577,5.5
POTRLB,POTR,8,9.708451529,100
POTRLB,POTR,9,11.14084602,7.7
POTRLB,POTR,12,9.708451529,
POTRLB,POTR,13,11.14084602,
POTRLB,POTR,14,8.912676813,
POTRLB,PIPO,15,7.321127382,9.4
POTRLB,POTR,16,15.11971959,
POTRLB,POTR,17,16.2338042,
POTRLB,POTR,18,6.366197724,
POTRLB,PIPO,19,4.058451049,5.8
POTRLB,POTR,20,7.241549911,
POTRLB,PIPO,21,3.023943919,5
POTRLB,POTR,22,3.978873577,
POTRLB,POTR,23,4.774648293,
POTRLB,POTR,24,2.307746675,
POTRLB,PIPO,25,1.432394488,3.7
POTRLB,POTR,26,4.854225764,
POTRLB,POTR,27,3.660563691,
POTRLB,POTR,28,3.740141163,
POTRLB,POTR,29,2.148591732,
POTRLB,POTR,30,3.342253805,
POTRLB,POTR,31,3.978873577,
POTRLB,POTR,32,3.342253805,
POTRLB,POTR,33,3.023943919,
POTRLB,POTR,34,3.660563691,
POTRLB,POTR,35,3.58098622,
POTRLB,POTR,36,3.183098862,
POTRLB,POTR,37,2.944366447,
POTRLB,POTR,38,1.909859317,
POTRLB,POTR,39,2.864788976,
POTRLB,POTR,40,3.501408748,
POTRLB,POTR,41,7.639437268,
POTRLB,POTR,41.5,9.230986699,
POTRLB,POTR,42,14.16478994,
POTRLB,POTR,43,11.06126854,
POTRLB,POTR,44,10.98169107,
POTRLB,PIPO,45,16.95000144,19
POTRLB,POTR,46,11.85704326,
POTRLB,POTR,47,9.628874057,
POTRLB,POTR,47.5,13.8,
POTRLB,PIEN,48,1.591549431,2.4
POTRLB,POTR,13A,4.2,
POTRLB,POTR,13B,3.5,
POTRLB,POTR,13C,3.4,
POTRLB,POTR,14.5 I,16.6,
POTRLB,POTR,14.5A,6.95,
POTRLB,POTR,14.5D,6.25,
POTRLB,POTR,14.5G,11.2,
POTRLB,POTR,14.5G,11.7,
POTRLB,POTR,14A,8.75,
POTRLB,POTR,14A.5,5.5,
POTRLB,POTR,14BA,15,
POTRLB,POTR,14BB,10.7,
POTRLB,PIPO,14C,4.2,5.8
POTRLB,POTR,14D,9.8,
POTRLB,POTR,14E,9.05,
POTRLB,POTR,14G,8.7,8.95
POTRLB,POTR,14H,13.4,
POTRLB,POTR,14I,3,
POTRLB,POTR,16 A,33,
POTRLB,POTR,16.5C,2.3,
POTRLB,POTR,16B,3.9,
POTRLB,POTR,16C,4,
POTRLB,POTR,19A,5.3,
POTRLB,POTR,19B,3.8,
POTRLB,POTR,19C,4.5,
POTRLB,POTR,19D,1.6,
POTRLB,POTR,21A,2.3,
POTRLB,POTR,21B,3,
POTRLB,POTR,21C,3.7,
POTRLB,POTR,21D,1.9,
POTRLB,POTR,21E,4.5,
POTRLB,POTR,22A,3,
POTRLB,POTR,22B,2.5,
POTRLB,POTR,22C,3.7,
POTRLB,POTR,22D,2,
POTRLB,POTR,23A,1.65,
POTRLB,POTR,23B,4,
POTRLB,POTR,23C,3.2,
POTRLB,POTR,23D,2.7,
POTRLB,POTR,23E,3.1,
POTRLB,POTR,23F,3.5,
POTRLB,POTR,24A,2.9,
POTRLB,POTR,24B,3.7,
POTRLB,PIPO,2A,4.2,5.2
POTRLB,POTR,2B,13.2,
POTRLB,PIPO,2C,4.4,5.8
POTRLB,POTR,3.5H,12.5,
POTRLB,POTR,34A,5,
POTRLB,POTR,34B,2.1,
POTRLB,POTR,34C,2.9,
POTRLB,POTR,3A,11.4591559,
POTRLB,PIPO,3BA,2,2.9
POTRLB,PIPO,3BB,1.4,2
POTRLB,PIPU,3CA,2.35,3.5
POTRLB,ABLA,3CB,1.7,2.7
POTRLB,ABLA,3CC,1.9,2.7
POTRLB,ABLA,3CD,2.1,2.9
POTRLB,POTR,3D,9.2,
POTRLB,POTR,3E,9.4,
POTRLB,POTR,3F,2.75,
POTRLB,POTR,3G,7.4,
POTRLB,POTR,3H,12.45,
POTRLB,POTR,3I,1.9,
POTRLB,POTR,41A,2.75,
POTRLB,POTR,41B,3.3,
POTRLB,POTR,41C,2.7,
POTRLB,POTR,41DA,3.2,
POTRLB,POTR,41DB,2.7,
POTRLB,POTR,41E,4.2,
POTRLB,POTR,41F,3.2,
POTRLB,POTR,42AA,3.4,
POTRLB,POTR,42AB,3.45,
POTRLB,POTR,42B,1.7,
POTRLB,POTR,42C,1.9,
POTRLB,POTR,42D,3.7,
POTRLB,POTR,42E,2.8,
POTRLB,POTR,42F,2,
POTRLB,POTR,42G,3.85,
POTRLB,POTR,42H,3.9,
POTRLB,POTR,42I,2,
POTRLB,POTR,42J,3.8,
POTRLB,POTR,S4,2.6,
POTRLB,POTR,44BA,3.65,
POTRLB,POTR,44BB,1.7,
POTRLB,POTR,44C,3.3,
POTRLB,POTR,44D,4.4,
POTRLB,POTR,44E,3.5,
POTRLB,POTR,44FA,3,
POTRLB,POTR,44FB,1.95,
POTRLB,POTR,45.5G,12.9,
POTRLB,POTR,45AA,13.3,
POTRLB,POTR,45AB,11.9,
POTRLB,POTR,45B,2,
POTRLB,POTR,45C,4,
POTRLB,POTR,45D,2.1,
POTRLB,POTR,45E,1.9,
POTRLB,POTR,45F,2.8,
POTRLB,POTR,45G,1.8,
POTRLB,PIPO,6AA,28.8,29.2
POTRLB,PIPO,6AB,21.2,21.65
POTRLB,PIPO,6B,13.1,13.4
POTRLB,POTR,6C,1.65,
POTRLB,POTR,6D,1.9,
POTRLB,POTR,6E,3,
POTRLB,POTR,6F,3,
POTRLB,POTR,6G,2.8,
POTRLB,POTR,8.5B,10.6,
POTRLB,POTR,8A,5.8,
POTRLB,POTR,8B.5,10.7,
POTRLB,PIPU,8BA,5.6,6.4
POTRLB,PIPU,8BB,6.3,7.5
POTRLB,PIPU,8BC,5.1,6.1
POTRLB,POTR,8C,7.55,
POTRLB,POTR,8D,8.8,8.9
POTRLB,POTR,8E,10.1,10.2
POTRLB,POTR,S4,9.867606472,
POTRLB,POTR,,15.59718442,
POTRLB,POTR,,3.342253805,
POTRLB,POTR,,2.466901618,
POTRLB,POTR,,11.14084602,
POTRLB,POTR,,8.594366927,
POTRLB,POTR,,8.196479569,
POTRLC,POTR,3,10.58380372,10.7
POTRLC,POTR,4,9.947183943,
POTRLC,POTR,5,10.18591636,
POTRLC,PIEN,7,2.228169203,2.9
POTRLC,PSME,10,22.91831181,16.8
POTRLC,POTR,11,2.228169203,
POTRLC,POTR,11.5,9.708451529,
POTRLC,POTR,49,2.864788976,
POTRLC,POTR,50,3.262676333,3.65
POTRLC,POTR,51,2.148591732,
POTRLC,POTR,52,3.342253805,
POTRLC,PIEN,53,11.69788832,13.1
POTRLC,PIEN,54,14.56267729,15.9
POTRLC,POTR,55,1.273239545,1.3
POTRLC,POTR,56,1.591549431,1.65
POTRLC,POTR,57,2.387324146,
POTRLC,POTR,58,1.273239545,1.6
POTRLC,POTR,58,1.3,
POTRLC,POTR,59,2.06901426,1.8
POTRLC,POTR,60,2.864788976,
POTRLC,POTR,60.5,8.992254285,
POTRLC,POTR,61,1.432394488,2.1
POTRLC,PIEN,62,1.273239545,2.15
POTRLC,POTR,63,1.591549431,1.95
POTRLC,PIEN,64,10.02676141,
POTRLC,POTR,64.5,12.09577567,
POTRLC,PIPO,65,3.183098862,3.3
POTRLC,POTR,65.5,11.61831085,
POTRLC,PIPO,66,1.273239545,2.4
POTRLC,PIPO,67,5.65000048,5.9
POTRLC,PIPO,68,1.750704374,2.3
POTRLC,PIPO,69,1.591549431,2.2
POTRLC,POTR,70,11.77746579,12.1
POTRLC,PIPO,71,2.307746675,2.7
POTRLC,PIPO,72,11.93662073,12.6
POTRLC,POTR,73,11.30000096,
POTRLC,PIPO,74,11.53873337,12.55
POTRLC,POTR,75,11.37957843,11.7
POTRLC,PIEN,76,4.695070821,5.3
POTRLC,POTR,77,11.61831085,12
POTRLC,POTR,77.25,8.196479569,
POTRLC,POTR,77.75,4.058451049,
POTRLC,ABLA,78,5.888732894,6.6
POTRLC,ABLA,79,10.18591636,10.8
POTRLC,POTR,80,11.4591559,12.2
POTRLC,PIPO,81,3.421831276,4.2
POTRLC,PIPO,82,4.376760935,5.1
POTRLC,PIPO,83,1.989436789,2.6
POTRLC,POTR,84,10.42464877,
POTRLC,PIEN,85,1.591549431,2.2
POTRLC,POTR,86,8.435211984,
POTRLC,POTR,86.5,9.151409228,
POTRLC,PIEN,87,4.376760935,6.7
POTRLC,POTR,87.5,7.639437268,
POTRLC,PIEN,88,11.37957843,11.85
POTRLC,POTR,88.5,8.75352187,
POTRLC,PIPO,89,3.978873577,4.9
POTRLC,ABLA,90,1.432394488,1.9
POTRLC,PIPO,91,3.421831276,3.95
POTRLC,PIPO,92,1.909859317,1.9
POTRLC,PIEN,93,3.660563691,3.95
POTRLC,PIPO,94,5.729577951,7.1
POTRLC,PIPO,95,3.501408748,3.8
POTRLC,PIPO,96,4.535915878,5.3
POTRLC,POTR,97,7.957747155,
POTRLC,PIEN,98,5.888732894,CANNOT MEASURE
POTRLC,POTR,98.5,6.207042781,
POTRLC,POTR,99,8.196479569,
POTRLC,PSME,100,6.047887837,6.7
POTRLC,PSME,101,5.252113122,6.1
POTRLC,PIPO,102,4.13802852,5.05
POTRLC,POTR,102.5,7.480282325,
POTRLC,POTR,102.75,8.116902098,
POTRLC,PIEN,103,12.33450809,13.4
POTRLC,POTR,103.5,10.02676141,
POTRLC,POTR,104,3.10352139,3.6
POTRLC,POTR,104.5,8.673944399,
POTRLC,POTR,105,9.788029,
POTRLC,POTR,105.5,21.08802996,
POTRLC,POTR,106,9.469719114,8.5
POTRLC,POTR,107,9.071831756,1.75
POTRLC,POTR,108,5.968310366,3.6
POTRLC,POTR,109,1.750704374,1.9
POTRLC,POTR,110,3.660563691,2.4
POTRLC,POTR,111,3.421831276,3.7
POTRLC,POTR,112,2.06901426,
POTRLC,POTR,113,8.514789455,
POTRLC,POTR,113.5,5.888732894,
POTRLC,POTR,114,9.469719114,9.6
POTRLC,POTR,115,9.071831756,
POTRLC,PIPO,116,5.968310366,7.3
POTRLC,POTR,117,1.750704374,2
POTRLC,PIPO,118,3.660563691,5
POTRLC,POTR,118.5,7.321127382,
POTRLC,PIEN,119,4.774648293,5.35
POTRLC,POTR,120,2.466901618,2.55
POTRLC,POTR,121,6.923240024,
POTRLC,POTR,122,8.276057041,8.85
POTRLC,PIPO,123,3.342253805,4.4
POTRLC,POTR,123.5,4.297183463,
POTRLC,PIPO,124,6.366197724,8
POTRLC,POTR,102A,5.8,7.1
POTRLC,POTR,102B,4.8,6
POTRLC,POTR,118A,2.55,3.1
POTRLC,POTR,11A,2.8,
POTRLC,POTR,11B,1.75,2.05
POTRLC,POTR,11C,2.1,
POTRLC,POTR,4A,11.9,
POTRLC,POTR,64A,7.8,8.45
POTRLC,POTR,64BA,10.9,
POTRLC,POTR,64BB,8.4,
POTRLC,POTR,64BC,10.15,
POTRLC,POTR,76A,8.6,8.3
POTRLC,POTR,94A,6.6,7.7
POTRLC,POTR,L-6H,10.98169107,
POTRLD,POTR,190,6.127465309,
POTRLD,ABLA,191,8.024592231,8.7
POTRLD,PIEN,192,14.16478994,15.1
POTRLD,POTR,193,11.61831085,11.9
POTRLD,POTR,194,12.5732405,12.8
POTRLD,POTR,195,3.421831276,3.7
POTRLD,POTR,196,3.342253805,3.7
POTRLD,POTR,197,4.297183463,4.8
POTRLD,PIEN,198,10.74295866,11.5
POTRLD,POTR,199,6.127465309,
POTRLD,PIEN,200,11.77746579,12.4
POTRLD,ABLA,201,2.864788976,3.2
POTRLD,POTR,202,3.819718634,4.1
POTRLD,POTR,203,6.68450761,
POTRLD,POTR,204,11.06126854,11.4
POTRLD,ABLA,205,8.435211984,9.5
POTRLD,PIPO,206,5.331690594,6.4
POTRLD,PIPO,207,5.809155423,7.1
POTRLD,ABLA,208,10.02676141,10.9
POTRLD,POTR,209,8.355634512,8.5
POTRLD,ABLA,209A,,1.9
POTRLD,POTR,210,8.833099342,
POTRLD,ABLA,211,7.241549911,7.8
POTRLD,PIEN,212,6.525352667,7.3
POTRLD,POTR,213,9.230986699,9.3
POTRLD,PSME,214,4.933803236,5.6
POTRLD,PIEN,215,7.241549911,7.9
POTRLD,POTR,216,9.549296586,
POTRLD,ABLA,217,5.092958179,4.4
POTRLD,PIEN,218,10.98169107,11.6
POTRLD,PIPO,219,3.183098862,3.9
POTRLD,PIEN,220,9.310564171,10.2
POTRLD,ABLA,221,3.023943919,3.4
POTRLD,ABLA,222,7.559859797,8.7
POTRLD,PIEN,223,9.469719114,10.1
POTRLD,POTR,224,7.321127382,
POTRLD,POTR,225,7.400704854,
POTRLD,PIEN,226,4.13802852,4.7
POTRLD,POTR,227,8.514789455,
POTRLD,PIEN,228,7.002817496,7.9
POTRLD,PIEN,229,7.878169683,8.7
POTRLD,PIEN,230,4.774648293,5.3
POTRLD,ABLA,231,4.933803236,5.3
POTRLD,PIEN,232,3.660563691,4.1
POTRLD,PSME,233,10.18591636,11
POTRLD,ABLA,234,5.252113122,4.8
POTRLD,POTR,235,4.376760935,4.6
POTRLD,PIEN,236,5.729577951,6.6
POTRLD,POTR,237,9.708451529,
POTRLD,PSME,238,9.788029,10.8
POTRLD,PSME,239,3.899296106,4.8
POTRLD,POTR,240,7.241549911,
POTRLD,POTR,241,9.867606472,
POTRLD,PSME,242,9.788029,10.6
POTRLD,PSME,243,2.387324146,3
POTRLD,PIPO,244,4.854225764,4.5
POTRLD,PIPO,245,16.47253661,17.7
POTRLD,ABLA,246,12.33450809,13.5
POTRLD,POTR,247,4.695070821,5
POTRLD,POTR,248,10.50422624,10.9
POTRLD,POTR,196A,2.5,2.6
POTRLD,POTR,197 A,2.9,3.1
POTRLD,PIEN,220A,1.7,1.9
POTRLD,PIEN,233A,3.75,4.4
POTRLD,PIEN,243A,2,2.6
POTRLD,PIEN,245A,6.7,7.2
POTRLD,POTR,,3.10352139,
POTRLD,POTR,,15.67676189,
POTRLD,POTR,,9.708451529,
POTRLD,POTR,,10.02676141,
POTRLD,POTR,,9.469719114,
POTRLD,POTR,,6.68450761,
POTRLD,POTR,,8.673944399,
POTRLD,POTR,,9.230986699,
POTRLD,POTR,,8.276057041,
POTRLD,POTR,,6.207042781,
POTRLD,POTR,,5.888732894,
POTRLD,POTR,,7.321127382,
POTRLD,POTR,,6.604930138,
POTRLD,POTR,,5.968310366,
POTRLD,POTR,,9.390141642,
POTRLD,POTR,,7.639437268,
POTRLD,POTR,,4.456338407,
POTRLD,POTR,,7.639437268,
POTRLD,POTR,,7.400704854,
POTRLD,POTR,,7.559859797,
POTRLD,POTR,,7.002817496,
POTRLD,POTR,,8.196479569,
POTRLD,POTR,,5.888732894,
POTRLD,POTR,,7.878169683,
POTRLD,POTR,,7.639437268,
POTRLD,POTR,,10.9021136,
POTRLE,POTR,18,6.366197724,
POTRLE,POTR,124.5,10.66338119,
POTRLE,POTR,125,5.17253565,5.45
POTRLE,POTR,126,5.092958179,5.5
POTRLE,POTR,126.5,3.660563691,
POTRLE,POTR,127,1.909859317,3.4
POTRLE,POTR,127.3,8.992254285,
POTRLE,POTR,127.6,11.14084602,
POTRLE,POTR,128,2.785211504,3.35
POTRLE,POTR,129,2.06901426,2.4
POTRLE,POTR,130,4.456338407,5
POTRLE,PSME,131,6.366197724,7
POTRLE,POTR,132,3.899296106,4.25
POTRLE,POTR,133,10.10633889,
POTRLE,POTR,134,3.342253805,2.4
POTRLE,POTR,135,2.705634033,
POTRLE,POTR,136,4.933803236,5.4
POTRLE,POTR,137,3.819718634,4.2
POTRLE,POTR,138,4.217605992,4.55
POTRLE,POTR,139,3.421831276,3.9
POTRLE,POTR,140,7.639437268,8.2
POTRLE,POTR,141,9.390141642,9.85
POTRLE,POTR,142,3.183098862,3.5
POTRLE,POTR,143,11.4591559,11.75
POTRLE,POTR,144,9.071831756,9.3
POTRLE,POTR,144.5,6.843662553,
POTRLE,POTR,144.6,11.14084602,
POTRLE,POTR,145,12.0161982,12.55
POTRLE,PIEN,146,12.17535315,13.45
POTRLE,POTR,147,2.944366447,3
POTRLE,POTR,147.5,6.843662553,
POTRLE,POTR,148,11.14084602,11.6
POTRLE,POTR,149,10.50422624,10.7
POTRLE,POTR,150,2.228169203,2.25
POTRLE,POTR,151,9.230986699,
POTRLE,PIEN,152,12.73239545,13.65
POTRLE,POTR,153,6.047887837,6.1
POTRLE,PSME,154,5.17253565,6.4
POTRLE,POTR,154.5,4.058451049,
POTRLE,POTR,155,9.947183943,10.15
POTRLE,PIEN,156,9.310564171,9.7
POTRLE,POTR,156.5,9.549296586,
POTRLE,POTR,156.6,9.788029,
POTRLE,POTR,156.7,3.023943919,
POTRLE,POTR,157,11.61831085,11.6
POTRLE,POTR,158,9.151409228,
POTRLE,POTR,159,2.228169203,2.35
POTRLE,POTR,160,3.899296106,4.1
POTRLE,PIEN,161,15.43802948,16.2
POTRLE,PIEN,162,7.559859797,8.25
POTRLE,PIEN,163,10.82253613,11.5
POTRLE,POTR,163.3,7.957747155,
POTRLE,POTR,163.6,10.02676141,
POTRLE,POTR,164,3.10352139,3.35
POTRLE,POTR,165,3.978873577,4.2
POTRLE,POTR,166,9.390141642,
POTRLE,POTR,167,3.978873577,4.3
POTRLE,POTR,167.5,9.310564171,
POTRLE,POTR,167.6,3.342253805,
POTRLE,POTR,168,10.42464877,
POTRLE,POTR,169,2.546479089,3.05
POTRLE,POTR,170,3.183098862,3.4
POTRLE,POTR,171,9.947183943,10.15
POTRLE,POTR,171.5,7.002817496,
POTRLE,PIEN,172,10.58380372,10.95
POTRLE,PIPO,173,27.21549527,28.25
POTRLE,PIPO,174,11.77746579,14
POTRLE,PIEN,175,7.002817496,7.4
POTRLE,POTR,175.2,6.68450761,
POTRLE,POTR,175.4,2.864788976,
POTRLE,POTR,175.6,8.912676813,
POTRLE,PIEN,176,12.89155039,11.6
POTRLE,POTR,176.5,7.639437268,
POTRLE,POTR,177,10.18591636,10.6
POTRLE,PIEN,178,7.957747155,8.8
POTRLE,POTR,179,10.10633889,10.4
POTRLE,POTR,180,2.944366447,3.25
POTRLE,POTR,180.5,7.241549911,
POTRLE,POTR,181,10.26549383,
POTRLE,POTR,182,2.228169203,2.8
POTRLE,ABLA,183,11.4591559,12.8
POTRLE,PIEN,184,14.64225476,15
POTRLE,POTR,184.5,2.546479089,
POTRLE,POTR,185,9.628874057,
POTRLE,POTR,186,10.98169107,11.2
POTRLE,POTR,187,10.9021136,11.25
POTRLE,PIEN,188,15.19929707,16.1
POTRLE,POTR,188.2,6.366197724,
POTRLE,POTR,188.4,6.68450761,
POTRLE,PIPO,189,4.774648293,4.9
POTRLE,POTR,189.5,10.74295866,
POTRLE,POTR,136A,1.8,
POTRLE,POTR,138A,2,2.4
POTRLE,POTR,141A,1.65,1.65
POTRLE,POTR,161A,2.1,2.3
POTRLE,POTR,161B,2.3,2.7
POTRLE,POTR,163A,1.9,1.95
POTRLE,POTR,164A,2.2,2.4
POTRLE,ABLA,169A,4.5,5.3
POTRLE,PIPO,169B,4.8,5.8
POTRLE,POTR,170A,2,2.3
POTRLE,PIEN,173A,16.5,11.2
POTRLE,POTR,177A,1.75,2
POTRLE,POTR,177B,1.8,2
POTRLE,POTR,178A,1.6,1.7
POTRLE,POTR,185A,3.95,3.9
POTRLE,POTR,185B,2.6,2.6
POTRLE,PIEN,189A,9.9,10.8
POTRLE,POTR,189B,8.5,
POTRLE,POTR,189C,4,4.2
POTRLE,ABLA,189D,1.8,1.85
POTRLE,POTR,189E A,9.65,
POTRLE,POTR,189E B,9.9,
POTRLE,ABLA,189F,12.1,13.1
POTRLE,POTR,S1,1.432394488,
POTRLE,POTR,S10,1.750704374,
POTRLE,POTR,S11,1.432394488,
POTRLE,POTR,S12,1.750704374,
POTRLE,POTR,S13,2.148591732,
POTRLE,POTR,S14,1.432394488,
POTRLE,POTR,S15,1.671126902,
POTRLE,POTR,S16,2.06901426,
POTRLE,POTR,S17,1.352817016,
POTRLE,POTR,S18,1.830281846,
POTRLE,POTR,S19,1.671126902,
POTRLE,POTR,S2,1.511971959,
POTRLE,POTR,S20,2.148591732,
POTRLE,POTR,S3,1.432394488,
POTRLE,POTR,S4,1.830281846,
POTRLE,POTR,S5,1.909859317,
POTRLE,POTR,S6,2.06901426,
POTRLE,POTR,S7,1.511971959,
POTRLE,POTR,S8,1.909859317,
POTRLE,POTR,S9,1.511971959,
POTRLF,PIPO,372,11.37957843,12.3
POTRLF,PIPO,373,0.954929659,12.2
POTRLF,POTR,374,4.058451049,4.5
POTRLF,POTR,375,3.501408748,4.1
POTRLF,POTR,376,2.864788976,
POTRLF,PIPO,377,18.78028328,19.75
POTRLF,POTR,378,5.331690594,
POTRLF,PIPO,379,2.626056561,3.3
POTRLF,POTR,380,3.501408748,3.85
POTRLF,POTR,381,7.878169683,
POTRLF,POTR,382,8.912676813,
POTRLF,PIPO,383,11.37957843,11.95
POTRLF,PIPO,384,16.2338042,CANT TAKE DBH
POTRLF,PIPO,385,8.514789455,8.7
POTRLF,PIPO,386,8.992254285,9.15
POTRLF,POTR,387,10.98169107,
POTRLF,POTR,388,10.58380372,11.15
POTRLF,PIPO,389,10.66338119,11.25
POTRLF,PIPO,390,11.77746579,12.1
POTRLF,PIPO,391,5.252113122,
